date,ticker,close,volume,sector,ret,ma20
2019-05-03,AAPL,50.55050277709961,83569600,Technology,0.012430928568345267,48.5327844619751
2019-05-06,AAPL,49.76985549926758,129772400,Technology,-0.015442918169859987,48.669813537597655
2019-05-07,AAPL,48.42821502685547,155054800,Technology,-0.026956889043647125,48.70275726318359
2019-05-08,AAPL,48.437767028808594,105358000,Technology,0.00019724042993995994,48.74334087371826
2019-05-09,AAPL,47.9173469543457,139634400,Technology,-0.010744097145381826,48.74453430175781
2019-05-10,AAPL,47.25352478027344,164834800,Technology,-0.013853483472378691,48.732470703125
2019-05-13,AAPL,44.50718307495117,229722400,Technology,-0.058119298361183014,48.584045219421384
2019-05-14,AAPL,45.211734771728516,146118800,Technology,0.0158300671509779,48.46655006408692
2019-05-15,AAPL,45.75333786010742,106178800,Technology,0.011979259170510348,48.375896263122556
2019-05-16,AAPL,45.552040100097656,132125600,Technology,-0.004399630047216219,48.22886409759521
2019-05-17,AAPL,45.29322052001953,131516400,Technology,-0.005681843875913861,48.060177421569826
2019-05-20,AAPL,43.87690734863281,154449200,Technology,-0.03126987118879543,47.81267795562744
2019-05-21,AAPL,44.71806716918945,113459200,Technology,0.01917090039808489,47.572024536132815
2019-05-22,AAPL,43.802608489990234,118994400,Technology,-0.020471785503063167,47.28941745758057
2019-05-23,AAPL,43.054908752441406,146118800,Technology,-0.01706975368189989,46.99186553955078
2019-05-24,AAPL,42.889564514160156,94858800,Technology,-0.0038403109673731395,46.69774417877197
2019-05-28,AAPL,42.712223052978516,111792800,Technology,-0.004134839399525525,46.39105587005615
2019-05-29,AAPL,42.50852966308594,113924800,Technology,-0.0047689718617531796,46.12121181488037
2019-05-30,AAPL,42.72899627685547,84873600,Technology,0.005186408834107148,45.744818115234374
2019-05-31,AAPL,41.9549446105957,108174400,Technology,-0.018115372082330827,45.346073913574216
2019-06-03,AAPL,41.530757904052734,161584400,Technology,-0.010110529533051471,44.895086669921874
2019-06-04,AAPL,43.05011749267578,123872000,Technology,0.03658396006480724,44.55909976959229
2019-06-05,AAPL,43.745086669921875,119093600,Technology,0.016143258548930284,44.3249433517456
2019-06-06,AAPL,44.3873405456543,90105200,Technology,0.014681737416102125,44.12242202758789
2019-06-07,AAPL,45.56880187988281,122737600,Technology,0.02661707864685714,44.004994773864745
2019-06-10,AAPL,46.15114974975586,104883600,Technology,0.012779529982115623,43.94987602233887
2019-06-11,AAPL,46.68556213378906,107731600,Technology,0.011579611492474884,44.05879497528076
2019-06-12,AAPL,46.53697204589844,73012800,Technology,-0.0031827845933353194,44.12505683898926
2019-06-13,AAPL,46.527400970458984,86698400,Technology,-0.00020566605472338573,44.16375999450683
2019-06-14,AAPL,46.18949890136719,75046000,Technology,-0.007262431643373701,44.19563293457031
2019-06-17,AAPL,46.465084075927734,58676400,Technology,0.005966403211020488,44.25422611236572
2019-06-18,AAPL,47.557865142822266,106204000,Technology,0.02351832754910843,44.4382740020752
2019-06-19,AAPL,47.418880462646484,84496800,Technology,-0.0029224331192830855,44.57331466674805
2019-06-20,AAPL,47.799930572509766,86056000,Technology,0.00803583100540406,44.77318077087402
2019-06-21,AAPL,47.63695526123047,191202400,Technology,-0.0034095302927704685,45.00228309631348
2019-06-24,AAPL,47.58903503417969,72881600,Technology,-0.001005946471347663,45.237256622314455
2019-06-25,AAPL,46.86769485473633,84281200,Technology,-0.015157697123408198,45.445030212402344
2019-06-26,AAPL,47.88139724731445,104270000,Technology,0.021629021775447566,45.71367359161377
2019-06-27,AAPL,47.86702346801758,83598800,Technology,-0.0003001954855793576,45.970574951171876
2019-06-28,AAPL,47.43085479736328,124442400,Technology,-0.009112090935541994,46.244370460510254
2019-07-01,AAPL,48.300777435302734,109012000,Technology,0.018340859376369867,46.582871437072754
2019-07-02,AAPL,48.58356475830078,67740800,Technology,0.005854715762636076,46.859543800354004
2019-07-03,AAPL,48.986167907714844,45448000,Technology,0.008286817803859758,47.121597862243654
2019-07-05,AAPL,48.94303512573242,69062000,Technology,-0.0008805094136712377,47.34938259124756
2019-07-08,AAPL,47.93412399291992,101354400,Technology,-0.02061398787837032,47.46764869689942
2019-07-09,AAPL,48.22647476196289,82312000,Technology,0.006099011407534105,47.571414947509766
2019-07-10,AAPL,48.70338821411133,71588400,Technology,0.009889038220238788,47.67230625152588
2019-07-11,AAPL,48.34871292114258,80767200,Technology,-0.007282353568698663,47.76289329528809
2019-07-12,AAPL,48.72016906738281,70380800,Technology,0.007682854905488146,47.872531700134275
2019-07-15,AAPL,49.17789077758789,67789600,Technology,0.00939491218866717,48.021951293945314
2019-07-16,AAPL,49.00774002075195,67467200,Technology,-0.0034599035083765495,48.14908409118652
2019-07-17,AAPL,48.732147216796875,56430000,Technology,-0.005623454659169802,48.20779819488526
2019-07-18,AAPL,49.285736083984375,74162400,Technology,0.011359829164200974,48.30114097595215
2019-07-19,AAPL,48.55001449584961,83717200,Technology,-0.014927677794668082,48.33864517211914
2019-07-22,AAPL,49.659576416015625,89111600,Technology,0.02285399771118235,48.439776229858396
2019-07-23,AAPL,50.04780197143555,73420800,Technology,0.007817737955870152,48.56271457672119
2019-07-24,AAPL,50.007057189941406,59966400,Technology,-0.0008141173016428249,48.719682693481445
2019-07-25,AAPL,49.61164855957031,55638400,Technology,-0.007907056575419236,48.80619525909424
2019-07-26,AAPL,49.7841911315918,70475600,Technology,0.0034778641111734565,48.902053642272946
2019-07-29,AAPL,50.24910354614258,86693600,Technology,0.009338555151411576,49.04296607971192
2019-07-30,AAPL,50.03342819213867,135742800,Technology,-0.00429212341680596,49.12959861755371
2019-07-31,AAPL,51.0543098449707,277125600,Technology,0.020403991685551404,49.25313587188721
2019-08-01,AAPL,49.94955062866211,216071600,Technology,-0.021638902174238694,49.30130500793457
2019-08-02,AAPL,48.8927001953125,163448400,Technology,-0.02115835718336101,49.29878826141358
2019-08-05,AAPL,46.33327865600586,209572000,Technology,-0.052347723260987356,49.21874599456787
2019-08-06,AAPL,47.21038055419922,143299200,Technology,0.018930279134901307,49.16794128417969
2019-08-07,AAPL,47.69926834106445,133457600,Technology,0.010355514637378826,49.11773529052734
2019-08-08,AAPL,48.75130081176758,108038000,Technology,0.02205552636951924,49.137864685058595
2019-08-09,AAPL,48.34957504272461,98478800,Technology,-0.008240308716972788,49.11933498382568
2019-08-12,AAPL,48.22690200805664,89927600,Technology,-0.0025372101938758718,49.07178554534912
2019-08-13,AAPL,50.269229888916016,188874000,Technology,0.042348311747625544,49.134860038757324
2019-08-14,AAPL,48.772972106933594,146189600,Technology,-0.02976488371293584,49.13690128326416
2019-08-15,AAPL,48.530006408691406,108909600,Technology,-0.0049815643325875625,49.09911479949951
2019-08-16,AAPL,49.6750602722168,110481600,Technology,0.023594760196040676,49.155367088317874
2019-08-19,AAPL,50.601200103759766,97654400,Technology,0.018643959895927154,49.20244827270508
2019-08-20,AAPL,50.60360336303711,107537200,Technology,4.7494116195201386e-05,49.230238342285155
2019-08-21,AAPL,51.15206527709961,86141600,Technology,0.010838396430541852,49.287488746643064
2019-08-22,AAPL,51.1087646484375,89014800,Technology,-0.0008465079254873498,49.36234455108642
2019-08-23,AAPL,48.74650192260742,187272000,Technology,-0.04622030569667268,49.31046009063721
2019-08-26,AAPL,49.67264938354492,104174400,Technology,0.018999259934751933,49.28163738250733
2019-08-27,AAPL,49.112144470214844,103493200,Technology,-0.011283974587346202,49.23557319641113
2019-08-28,AAPL,49.441715240478516,63755200,Technology,0.00671057584267265,49.15494346618652
2019-08-29,AAPL,50.27885818481445,83962000,Technology,0.0169319154941161,49.17140884399414
2019-08-30,AAPL,50.21390151977539,84573600,Technology,-0.0012919280068034444,49.23746891021729
2019-09-03,AAPL,49.48260498046875,80092000,Technology,-0.014563627146531144,49.39493522644043
2019-09-04,AAPL,50.32215118408203,76752400,Technology,0.016966491637711023,49.55052375793457
2019-09-05,AAPL,51.306026458740234,95654800,Technology,0.019551534493410516,49.73086166381836
2019-09-06,AAPL,51.30122756958008,77449200,Technology,-9.353460970151772e-05,49.858358001708986
2019-09-09,AAPL,51.52012634277344,109237600,Technology,0.004266930511486633,50.01688556671142
2019-09-10,AAPL,52.128746032714844,127111600,Technology,0.011813241409621922,50.21197776794433
2019-09-11,AAPL,53.786170959472656,177158400,Technology,0.03179483591870125,50.387824821472165
2019-09-12,AAPL,53.66590118408203,128906800,Technology,-0.0022360724558966316,50.63247127532959
2019-09-13,AAPL,52.62186813354492,159053200,Technology,-0.01945430948705995,50.83706436157227
2019-09-16,AAPL,52.89852523803711,84632400,Technology,0.005257455014521462,50.99823760986328
2019-09-17,AAPL,53.090965270996094,73274800,Technology,0.003637909225125302,51.122725868225096
2019-09-18,AAPL,53.588924407958984,101360000,Technology,0.00937935738069795,51.271991920471194
2019-09-19,AAPL,53.153507232666016,88242400,Technology,-0.008125133693265507,51.37206401824951
2019-09-20,AAPL,52.37651062011719,221652400,Technology,-0.014617974485629404,51.43545131683349
2019-09-23,AAPL,52.61466979980469,76662000,Technology,0.004547060826843641,51.62885971069336
2019-09-24,AAPL,52.36447525024414,124763200,Technology,-0.004755224170607142,51.76345100402832
2019-09-25,AAPL,53.170352935791016,87613600,Technology,0.0153897786943471,51.96636142730713
2019-09-26,AAPL,52.896114349365234,75334000,Technology,-0.005157734927149216,52.13908138275146
2019-09-27,AAPL,52.63872146606445,101408000,Technology,-0.00486600738951759,52.25707454681397
2019-09-30,AAPL,53.87759017944336,103909600,Technology,0.023535311627536304,52.44025897979736
2019-10-01,AAPL,54.0267333984375,139223200,Technology,0.0027681865224002955,52.667465400695804
2019-10-02,AAPL,52.672401428222656,138449200,Technology,-0.025067811526321426,52.78497791290283
2019-10-03,AAPL,53.119834899902344,114426000,Technology,0.008494647282968781,52.875668334960935
2019-10-04,AAPL,54.60887908935547,138478800,Technology,0.028031792498207864,53.04105091094971
2019-10-07,AAPL,54.62089920043945,122306000,Technology,0.0002201127597640795,53.196089553833005
2019-10-08,AAPL,53.981021881103516,111820000,Technology,-0.011714880727023758,53.28870334625244
2019-10-09,AAPL,54.61370086669922,74770400,Technology,0.011720396605110928,53.33007984161377
2019-10-10,AAPL,55.34980392456055,113013600,Technology,0.0134783588399916,53.41427497863769
2019-10-11,AAPL,56.82200622558594,166795600,Technology,0.026598148442078307,53.624281883239746
2019-10-14,AAPL,56.74021911621094,96427600,Technology,-0.0014393562425497608,53.816366577148436
2019-10-15,AAPL,56.60791778564453,87360000,Technology,-0.0023317028490044134,53.99221420288086
2019-10-16,AAPL,56.37937545776367,73903200,Technology,-0.004037285539211566,54.131736755371094
2019-10-17,AAPL,56.598297119140625,67585200,Technology,0.0038830096928079705,54.30397624969483
2019-10-18,AAPL,56.8701171875,97433600,Technology,0.004802619198722269,54.528656578063966
2019-10-21,AAPL,57.85639572143555,87247200,Technology,0.017342649931312737,54.79074287414551
2019-10-22,AAPL,57.72409439086914,82293600,Technology,-0.0022867191935599385,55.058723831176756
2019-10-23,AAPL,58.498680114746094,75828800,Technology,0.013418759220923837,55.325140190124515
2019-10-24,AAPL,58.59491729736328,69275200,Technology,0.001645117162103693,55.610080337524415
2019-10-25,AAPL,59.31657791137695,73477200,Technology,0.01231609578611259,55.94397315979004
2019-10-28,AAPL,59.91075134277344,96572800,Technology,0.010016987700878888,56.24563121795654
2019-10-29,AAPL,58.525150299072266,142839600,Technology,-0.023127752742969188,56.47055206298828
2019-10-30,AAPL,58.51792907714844,124522000,Technology,-0.00012338664466349236,56.76282844543457
2019-10-31,AAPL,59.84099578857422,139162000,Technology,0.02260959559388187,57.098886489868164
2019-11-01,AAPL,61.53934097290039,151125200,Technology,0.02838096462041917,57.44540958404541
2019-11-04,AAPL,61.94347381591797,103272000,Technology,0.006567064850361959,57.81153831481934
2019-11-05,AAPL,61.85445785522461,79897600,Technology,-0.0014370514795133404,58.20521011352539
2019-11-06,AAPL,61.88092041015625,75864400,Technology,0.0004278196891416286,58.56857109069824
2019-11-07,AAPL,62.5950927734375,94940400,Technology,0.011541075319300376,58.93083553314209
2019-11-08,AAPL,62.76642990112305,69986400,Technology,0.0027372293912191203,59.22805671691894
2019-11-11,AAPL,63.263450622558594,81821200,Technology,0.007918575617866352,59.55421829223633
2019-11-12,AAPL,63.205535888671875,87388800,Technology,-0.0009154532880644162,59.8840991973877
2019-11-13,AAPL,63.81117248535156,102734400,Technology,0.009582018222999311,60.25568904876709
2019-11-14,AAPL,63.3696174621582,89182800,Technology,-0.0069197133667262545,60.59425506591797
2019-11-15,AAPL,64.12239837646484,100206400,Technology,0.011879208751041759,60.95686912536621
2019-11-18,AAPL,64.44571685791016,86703200,Technology,0.005042208177353125,61.286335182189944
2019-11-19,AAPL,64.25028228759766,76167200,Technology,-0.0030325455257700362,61.612644577026366
2019-11-20,AAPL,63.5023078918457,106234400,Technology,-0.011641573688406015,61.86282596588135
2019-11-21,AAPL,63.217613220214844,121395200,Technology,-0.0044832177141614915,62.093960762023926
2019-11-22,AAPL,63.162113189697266,65325200,Technology,-0.0008779203720369333,62.28623752593994
2019-11-25,AAPL,64.26959991455078,84020400,Technology,0.017534035340574405,62.50417995452881
2019-11-26,AAPL,63.767723083496094,105207600,Technology,-0.0078089303764448115,62.76630859375
2019-11-27,AAPL,64.624267578125,65235600,Technology,0.013432257782002965,63.071625518798825
2019-11-29,AAPL,64.48193359375,46617600,Technology,-0.002202485068057869,63.30367240905762
2019-12-02,AAPL,63.73635482788086,94487200,Technology,-0.011562599387395012,63.41352310180664
2019-12-03,AAPL,62.59994125366211,114430400,Technology,-0.017829911630303008,63.44634647369385
2019-12-04,AAPL,63.15245056152344,67181600,Technology,0.008826035564833745,63.51124610900879
2019-12-05,AAPL,64.07899475097656,74424400,Technology,0.014671547678905661,63.6211498260498
2019-12-06,AAPL,65.31671905517578,106075600,Technology,0.019315601142141148,63.75723114013672
2019-12-09,AAPL,64.40229034423828,128042400,Technology,-0.013999918002082223,63.83902416229248
2019-12-10,AAPL,64.77869415283203,90420400,Technology,0.005844571778143681,63.91478633880615
2019-12-11,AAPL,65.33122253417969,78756800,Technology,0.008529476991988805,64.02107067108155
2019-12-12,AAPL,65.49767303466797,137310400,Technology,0.00254779405668093,64.10539569854737
2019-12-13,AAPL,66.38800048828125,133587600,Technology,0.013593268468362618,64.25631484985351
2019-12-16,AAPL,67.52442932128906,128186000,Technology,0.017117985549337522,64.42641639709473
2019-12-17,AAPL,67.65715026855469,114158400,Technology,0.0019655249011305553,64.58698806762695
2019-12-18,AAPL,67.49549865722656,116028400,Technology,-0.0023892760881366604,64.7492488861084
2019-12-19,AAPL,67.56305694580078,98369200,Technology,0.0010009302830298328,64.95228633880615
2019-12-20,AAPL,67.42312622070312,275978000,Technology,-0.0020711129931541006,65.16256198883056
2019-12-23,AAPL,68.5233383178711,98572000,Technology,0.016318022596082615,65.43062324523926
2019-12-24,AAPL,68.58850860595703,48478800,Technology,0.0009510670333021665,65.64656867980958
2019-12-26,AAPL,69.94931030273438,93121200,Technology,0.01984008290069683,65.95564804077148
2019-12-27,AAPL,69.92277526855469,146266000,Technology,-0.00037934661635474765,66.22057342529297
2019-12-30,AAPL,70.3377685546875,144114400,Technology,0.005935023095678504,66.51336517333985
2019-12-31,AAPL,70.8516845703125,100805600,Technology,0.0073064020395448015,66.86913166046142
2020-01-02,AAPL,72.46826934814453,135480400,Technology,0.022816462129813475,67.36254806518555
2020-01-03,AAPL,71.76371765136719,146322800,Technology,-0.009722209500997003,67.79311141967773
2020-01-06,AAPL,72.33556365966797,118387200,Technology,0.007968455746382164,68.2059398651123
2020-01-07,AAPL,71.99535369873047,108872000,Technology,-0.004703218496204142,68.53987159729004
2020-01-08,AAPL,73.15349578857422,132079200,Technology,0.01608634488678362,68.97743186950683
2020-01-09,AAPL,74.70732879638672,170108400,Technology,0.021240721185810996,69.47386360168457
2020-01-10,AAPL,74.876220703125,140644800,Technology,0.0022607140351462718,69.95111351013183
2020-01-13,AAPL,76.47592163085938,121532000,Technology,0.02136460564799325,70.50002593994141
2020-01-14,AAPL,75.44322204589844,161954400,Technology,-0.013503591234188206,70.95278701782226
2020-01-15,AAPL,75.11992645263672,121923600,Technology,-0.004285283481994306,71.33256187438965
2020-01-16,AAPL,76.0609130859375,108829200,Technology,0.012526458394419127,71.75275001525878
2020-01-17,AAPL,76.9029769897461,137816400,Technology,0.011070915002784565,72.22312393188477
2020-01-21,AAPL,76.38184356689453,110843200,Technology,-0.00677650519200379,72.66406326293945
2020-01-22,AAPL,76.65446472167969,101832400,Technology,0.0035691879385759684,73.12563018798828
2020-01-23,AAPL,77.02360534667969,104472000,Technology,0.004815644155109489,73.5506435394287
2020-01-24,AAPL,76.80164337158203,146537600,Technology,-0.0028817396186352484,73.96130027770997
2020-01-27,AAPL,74.54325103759766,161940000,Technology,-0.02940552096076654,74.19099731445313
2020-01-28,AAPL,76.65204620361328,162234000,Technology,0.02828955185965798,74.52746086120605
2020-01-29,AAPL,78.25653839111328,216229200,Technology,0.020932150763959267,74.92339935302735
2020-01-30,AAPL,78.14313507080078,126743200,Technology,-0.0014491226246902134,75.28797187805176
2020-01-31,AAPL,74.67839050292969,199588400,Technology,-0.04433843823557759,75.39847793579102
2020-02-03,AAPL,74.47327423095703,173788400,Technology,-0.0027466616593003756,75.53395576477051
2020-02-04,AAPL,76.93193054199219,136616400,Technology,0.033013941396081936,75.76377410888672
2020-02-05,AAPL,77.55925750732422,118826800,Technology,0.00815431201209238,76.0419692993164
2020-02-06,AAPL,78.46646118164062,105425600,Technology,0.011696910252534831,76.30761756896973
2020-02-07,AAPL,77.39990997314453,117684000,Technology,-0.01359244691852679,76.44224662780762
2020-02-10,AAPL,77.76751708984375,109348800,Technology,0.004749451476452116,76.58681144714356
2020-02-11,AAPL,77.2983169555664,94323200,Technology,-0.0060333690959335495,76.6279312133789
2020-02-12,AAPL,79.13399505615234,113730400,Technology,0.023747969850897777,76.81246986389161
2020-02-13,AAPL,78.5704574584961,94747600,Technology,-0.00712130857612292,76.98499641418456
2020-02-14,AAPL,78.58981323242188,80113600,Technology,0.00024634925838395993,77.11144142150879
2020-02-18,AAPL,77.15078735351562,152531200,Technology,-0.018310590389755355,77.12383193969727
2020-02-19,AAPL,78.26813507080078,93984000,Technology,0.014482648273766996,77.21814651489258
2020-02-20,AAPL,77.46519470214844,100566000,Technology,-0.01025884119924425,77.25868301391601
2020-02-21,AAPL,75.7117691040039,129554000,Technology,-0.022635011825457907,77.19309120178222
2020-02-24,AAPL,72.11544036865234,222195200,Technology,-0.04750026023578113,76.95878105163574
2020-02-25,AAPL,69.67272186279297,230673600,Technology,-0.03387233709414039,76.7152545928955
2020-02-26,AAPL,70.77799987792969,198054800,Technology,0.01586385583318184,76.42155227661132
2020-02-27,AAPL,66.15135955810547,320605600,Technology,-0.06536833942473297,75.81629333496093
2020-02-28,AAPL,66.11266326904297,426510000,Technology,-0.0005849658921750489,75.21476974487305
2020-03-02,AAPL,72.26781463623047,341397200,Technology,0.09310094409809722,75.09424095153808
2020-03-03,AAPL,69.97261810302734,319475600,Technology,-0.031759595122065054,74.8692081451416
2020-03-04,AAPL,73.21827697753906,219178400,Technology,0.046384699651123906,74.68352546691895
2020-03-05,AAPL,70.84327697753906,187572800,Technology,-0.03243725607922421,74.34772644042968
2020-03-06,AAPL,69.9024887084961,226176800,Technology,-0.013279852502323553,73.91952781677246
2020-03-09,AAPL,64.3737564086914,286744800,Technology,-0.07909206670538349,73.26822013854981
2020-03-10,AAPL,69.01005554199219,285290000,Technology,0.07202157201866832,72.83034706115723
2020-03-11,AAPL,66.61328887939453,255598800,Technology,-0.03473068734366169,72.29609565734863
2020-03-12,AAPL,60.034915924072266,418474000,Technology,-0.09875466391146992,71.34114170074463
2020-03-13,AAPL,67.22760009765625,370732000,Technology,0.11980834923931205,70.77399883270263
2020-03-16,AAPL,58.57897186279297,322423600,Technology,-0.12864698758099502,69.7734567642212
2020-03-17,AAPL,61.154693603515625,324056000,Technology,0.04397007422314725,68.9736520767212
2020-03-18,AAPL,59.65763854980469,300233600,Technology,-0.02447980629936275,68.04312725067139
2020-03-19,AAPL,59.200538635253906,271857200,Technology,-0.007662051761723299,67.12989444732666
